> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	2048
y0	0
yS	64
output-directory	/tmp
y1	127
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	64
x0	0
x1	127
input	datasets/SIMPLE_VORONOI_2048x2048_1.png
height	2048
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	3969	3927
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	3006	7896
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	906	564
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	9996	1470
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	1470	576
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	9996	2046
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	2112	4342
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	9930	6454
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	8064	250240
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	249984	256
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	6144	244608
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	242688	1920
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	5522	191706
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	188908	2798
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	4515	158042
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	154493	3549
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	3072	40576
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	35328	5248
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	8064	258048
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	258048	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	3000	57028
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	51708	5320
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	6930	222894
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	221760	1134
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	128	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	128
