> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	2048
y0	0
yS	512
output-directory	/tmp
y1	1023
strategy	GREEDY_RANGE_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	512
x0	0
x1	1023
input	datasets/SIMPLE_VORONOI_2048x2048_1.png
height	2048
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	811	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	775	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	672	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	657	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	628	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	272	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	189	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	115	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	70	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	235	2048	4194304
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	222	1	2048
pt/ulisboa/tecnico/cnv/solver/AbstractSolverStrategy	<init>	73	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	100	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	114	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	131	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	223	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	214	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	208	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	199	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	165	2272	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	68	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	56	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	39	354073	35407300
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	31	354073	354073
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	412	52	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	395	27	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	383	25	27
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	362	25	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	350	27	25
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	332	32	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	320	20	32
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	299	20	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	287	32	20
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	275	52	4
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	166	56	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	96	56	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	31	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	25	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	9	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	3	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1487	1	56
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1447	128725	917804
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	1425	1023	1046529
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1404	1	1023
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	1383	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1346	0	42920
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1326	45584	42920
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1267	0	44790
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1247	43714	44790
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1188	0	37976
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1168	50528	37976
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1109	0	49953
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1089	38551	49953
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1033	88504	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1025	88504	87139
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	985	1	175643
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	955	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	924	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	875	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	826	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	777	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	666	1	221
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	683	221	40222
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	622	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	586	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	550	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	514	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	491	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	468	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	380	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	357	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	269	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	246	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	158	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	135	1	0
