> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	2048
y0	0
yS	128
output-directory	/tmp
y1	255
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	128
x0	0
x1	255
input	datasets/SIMPLE_VORONOI_2048x2048_1.png
height	2048
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	16129	16113
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	14443	32242
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	3815	3337
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	42870	7152
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	7152	897
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	42870	8049
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	5533	14617
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	45386	20150
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	32512	2048768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	2048256	512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	30208	2071552
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	2069248	2304
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	23440	1644073
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	1634489	9584
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	19502	1343031
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	1330021	13010
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	14592	427008
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	408576	18432
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	32512	2080768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	2080768	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	14398	574928
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	556302	18626
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	30988	1984756
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	1983232	1524
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	256	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	256
