> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	512
y0	0
yS	256
output-directory	/tmp
y1	511
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	256
x0	0
x1	511
input	datasets/SIMPLE_VORONOI_512x512_1.png
height	512
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	597	1945	462
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	574	56	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	462	56
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	1945	518
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	58	337
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	2405	395
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	395	22846
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	2405	23241
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	23028	236498
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	2618	259526
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	20480	510464
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	399360	111104
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	4608	1282560
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	1156608	125952
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	131584	130560
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	2187	159630
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	30233	129397
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	680	297923
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	168043	129880
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	131584	130560
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	18944	453632
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	340992	112640
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	6656	1781248
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	1657344	123904
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	131584	130560
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	2104	160254
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	30774	129480
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	514	258165
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	128119	130046
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	131584	130560
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	262144
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	512	262144
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	512
