> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	512
y0	0
yS	128
output-directory	/tmp
y1	255
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	128
x0	0
x1	255
input	datasets/SIMPLE_VORONOI_512x512_1.png
height	512
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	597	436	683
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	579	13	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	574	551	13
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	683	564
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	436	1247
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	146	192
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	1537	338
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	338	7451
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	1537	7789
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	7532	56210
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	1794	63742
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	6144	97536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	70656	26880
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	5888	709632
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	683008	26624
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	1086	43143
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	11205	31938
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	671	109985
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	78144	31841
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	2560	41984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	11520	30464
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	6656	787968
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	762112	25856
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	636	34744
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	2356	32388
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	1158	164233
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	132879	31354
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	256	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	256
