> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	512
y0	0
yS	64
output-directory	/tmp
y1	127
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	64
x0	0
x1	127
input	datasets/SIMPLE_VORONOI_512x512_1.png
height	512
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	597	1514	862
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	579	25	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	574	846	25
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	862	871
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	1514	1733
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	209	1277
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	3038	1486
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	1486	2537
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	3038	4023
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	3800	9323
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	3261	13123
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	4608	84352
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	80640	3712
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	5760	238464
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	236160	2304
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	1647	30904
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	24231	6673
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	1465	73916
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	67317	6599
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	3200	43520
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	38400	5120
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	3712	186240
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	181888	4352
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	1537	23288
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	16505	6783
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	1724	94629
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	88289	6340
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	128	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	128
