> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	512
y0	0
yS	32
output-directory	/tmp
y1	63
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	32
x0	0
x1	63
input	datasets/SIMPLE_VORONOI_512x512_1.png
height	512
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	919	90
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	1318	1009
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	300	106
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	2027	406
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	406	1161
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	2027	1567
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	1296	502
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	2298	1798
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	1984	29888
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	29760	128
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	640	18304
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	16960	1344
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	2112	1984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	1624	28464
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	27976	488
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	416	12716
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	11148	1568
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	2112	1984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	2048	31808
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	31744	64
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	1216	27520
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	26752	768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	2112	1984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	1298	20541
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	19727	814
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	1000	18224
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	17240	984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	2112	1984
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	4096
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	64	4096
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	64
