> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	1024
y0	0
yS	32
output-directory	/tmp
y1	63
strategy	GREEDY_RANGE_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	32
x0	0
x1	63
input	datasets/SIMPLE_VORONOI_1024x1024_1.png
height	1024
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	775	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	672	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	657	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	628	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	272	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	189	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	115	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	70	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	235	1024	1048576
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	222	1	1024
pt/ulisboa/tecnico/cnv/solver/AbstractSolverStrategy	<init>	73	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	100	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	114	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	131	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	223	0	1285
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	214	1483	1285
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	208	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	199	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	165	2272	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	68	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	56	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	39	2173	217300
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	31	2173	2173
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	275	0	4
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	166	4	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	96	4	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	31	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	25	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	9	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	3	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1487	1	4
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1447	3781	188
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	1425	63	3969
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1404	1	63
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	1383	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1346	62	244
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1326	236	306
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1267	0	178
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1247	364	178
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1188	63	276
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1168	203	339
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1109	0	145
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1089	397	145
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1033	542	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1025	542	305
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	985	1	847
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	955	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	924	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	875	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	826	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	777	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	666	1	58
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	683	58	3364
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	622	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	586	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	550	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	514	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	491	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	468	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	380	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	357	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	269	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	246	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	158	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	135	1	0
