> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	1024
y0	0
yS	128
output-directory	/tmp
y1	255
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	128
x0	0
x1	255
input	datasets/SIMPLE_VORONOI_1024x1024_1.png
height	1024
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	597	308	6096
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	574	645	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	6096	645
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	308	6741
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	744	456
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	6305	1200
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	1200	8599
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	6305	9799
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	12768	49432
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	3336	62200
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	7424	129536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	103936	25600
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	4864	601600
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	573952	27648
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	5704	705547
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	678227	27320
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	797	126814
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	95099	31715
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	2048	38144
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	7168	30976
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	13312	1370368
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	1351168	19200
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	509	33593
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	1078	32515
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	2827	291393
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	261708	29685
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	33024	32512
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	256	65536
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	256
