> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	1024
y0	0
yS	64
output-directory	/tmp
y1	127
strategy	GRID_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	64
x0	0
x1	127
input	datasets/SIMPLE_VORONOI_1024x1024_1.png
height	1024
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	569	2997	30
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	564	5535	3027
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	556	2367	40
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	551	6195	2407
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	543	2407	3237
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	538	6195	5644
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	530	4340	4545
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	525	7499	8885
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	489	8064	250240
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	508	249984	256
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	438	896	60928
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	457	53760	7168
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	425	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	384	4716	203350
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	401	199746	3604
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	335	1533	84131
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	352	77600	6531
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	322	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	270	8192	258176
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	289	258048	128
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	219	1280	81664
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	238	74880	6784
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	206	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	165	4475	168108
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	182	164263	3845
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	116	3024	115710
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	133	110670	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	103	8320	8064
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	73	0	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	66	128	16384
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	45	1	128
